UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
107442,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",192161,"R",0,"R",0,"R",0,"R",0,"R",0,"R",192161,"R",0,"R",0,"R",0,"R",192161,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28052,"A",,"A",,"R",256455,"R",476668,"R",119576,"R",119576,"R",0,"R",0,"R",0,"R",0,"R",5000,"R",3000,"R",5000,"R",4000,"R",5000,"R",3500,"A",,"A",,"R",0,"A",,"A",,"R",101075,"R",0,"R",235651,"R",130076,"R",0,"R",45000,"R",7565,"R",362,"R",52648,"A",,"A",,-2
107655,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",108231,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108231,"R",0,"R",0,"R",0,"R",285313,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35722,"A",,"A",,"R",45430,"R",366465,"R",59050,"R",59050,"R",0,"R",0,"R",0,"R",0,"R",17950,"R",0,"R",37910,"R",24802,"R",118228,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",233138,"R",83852,"R",0,"R",4400,"R",0,"R",0,"R",144886,"A",,"A",,-2
107789,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",307031,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",307031,"Z",0,"Z",0,"Z",0,"R",1146876,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",185806,"A",,"A",,"R",0,"R",1332682,"R",481588,"R",266041,"Z",0,"Z",0,"Z",0,"Z",0,"R",17637,"R",16987,"R",111627,"R",107516,"R",197687,"R",94663,"A",,"A",,"Z",0,"A",,"A",,"R",410545,"R",0,"R",1219084,"R",485207,"R",18552,"R",61535,"R",37870,"Z",0,"R",615920,"A",,"A",,-2
107831,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",280317,"R",0,"R",0,"R",0,"R",0,"R",0,"R",280317,"R",0,"R",0,"R",0,"R",978198,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",74487,"A",,"A",,"R",0,"R",1052685,"R",76000,"R",72384,"R",0,"R",0,"R",0,"R",0,"R",25000,"R",13978,"R",45000,"R",43685,"R",45000,"R",41568,"A",,"A",,"R",0,"A",,"A",,"R",6000,"R",0,"R",197000,"R",171615,"R",0,"R",25000,"R",0,"R",0,"R",385,"A",,"A",,-2
108065,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",90845,"Z",0,"Z",0,"Z",0,"Z",0,"R",15000,"R",105845,"Z",0,"Z",0,"Z",0,"R",228026,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",50351,"A",,"A",,"R",0,"R",278377,"R",19152,"R",19152,"Z",0,"Z",0,"Z",0,"Z",0,"R",1100,"R",325,"R",1200,"R",650,"R",2123,"R",255,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",23575,"R",20382,"R",0,"R",3123,"R",0,"R",0,"R",70,"A",,"A",,-2
108232,"R",100791486,"R",24472850,"R",43246037,"R",0,"R",48877780,"R",3887182,"R",51913706,"R",100791486,"R",2497538,"R",53965398,"R",93623250,"R",0,"R",0,"R",150086186,"R",106840149,"R",43246037,"R",235753397,"R",235295765,"R",0,"R",457632,"R",0,"R",51456074,"R",0,"R",51913706,"R",11828639,"R",839869,"R",1547879,"R",1547879,"R",0,"R",8106060,"R",22322447,"R",1106111,"R",0,"R",1106111,"R",217644337,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-172689,"R",0,"R",18281749,"R",0,"R",0,"R",235753397,"R",109062294,"R",60683518,"R",0,"R",0,"R",0,"R",0,"R",954943,"R",700143,"R",41064666,"R",26792758,"R",31823962,"R",8602087,"R",23722651,"R",0,"R",0,"R",0,"R",0,"R",28667249,"R",1931464,"R",235295765,"R",98709970,"R",17102377,"R",43530078,"R",10442533,"R",1046662,"R",64464145,"A",,"A",,-2
108649,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",484199,"R",0,"R",0,"R",0,"R",0,"R",0,"R",484199,"R",0,"R",0,"R",0,"R",1539163,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",154181,"A",,"A",,"R",1,"R",1693345,"R",839945,"R",252534,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",413590,"R",93696,"R",553999,"R",216907,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1807534,"R",563137,"R",85711,"R",39187,"R",85753,"R",0,"R",1033746,"A",,"A",,-2
108977,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",494080,"R",9619,"R",0,"R",0,"R",0,"R",102256,"R",605955,"R",0,"R",0,"R",0,"R",801377,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",149425,"A",,"A",,"R",319588,"R",1270390,"R",239857,"R",113198,"R",0,"R",0,"R",0,"R",0,"R",26756,"R",25000,"R",25000,"R",10000,"R",119928,"R",86007,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",411541,"R",234205,"R",0,"R",20000,"R",29859,"R",0,"R",127477,"A",,"A",,-2
109040,"R",64920466,"R",8274553,"R",15353144,"R",0,"R",36551372,"R",16933266,"R",28369094,"R",64920466,"R",0,"R",27078999,"R",8999405,"R",1090425,"R",5920401,"R",43089230,"R",27736086,"R",15353144,"R",48241307,"R",53031089,"R",0,"R",-4789782,"R",1800000,"R",15158876,"R",16200000,"R",28369094,"R",9895836,"R",311358,"R",944565,"R",944565,"Z",0,"R",1078844,"R",12230603,"R",0,"R",0,"R",0,"R",47511762,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",713912,"Z",0,"Z",0,"A",,"R",15633,"R",48241307,"R",21778083,"R",11379217,"Z",0,"Z",0,"Z",0,"Z",0,"R",1979792,"R",1389852,"R",3739964,"R",2519083,"R",25533249,"R",4720533,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",1,"R",0,"R",53031089,"R",20008685,"R",1557787,"R",5174104,"R",5778824,"R",542656,"R",19969033,"A",,"A",,-2
109721,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2224608,"R",41100,"R",0,"R",0,"R",0,"R",0,"R",2265708,"R",0,"R",0,"R",0,"R",4706369,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",4706369,"R",1539166,"R",350658,"R",0,"R",0,"R",0,"R",0,"R",291063,"R",144083,"R",1295193,"R",450305,"R",648461,"R",216125,"A",,"A",,"R",0,"A",,"A",,"R",433813,"R",232200,"R",4207696,"R",1393371,"R",250341,"R",537314,"R",40553,"R",4777,"R",1981340,"A",,"A",,-2
109730,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",769898,"R",91349,"Z",0,"Z",0,"Z",0,"Z",0,"R",861247,"Z",0,"Z",0,"Z",0,"R",2057652,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",2057652,"R",464826,"R",188509,"Z",0,"Z",0,"Z",0,"Z",0,"R",335568,"R",140594,"R",416508,"R",169526,"R",298577,"R",210891,"A",,"A",,"Z",0,"A",,"A",,"R",227047,"R",191424,"R",1742526,"R",900944,"R",162170,"R",234015,"R",4223,"R",152,"R",441022,"A",,"A",,-2
109934,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",918510,"R",712207,"R",0,"R",0,"R",0,"R",18291,"R",1649008,"R",0,"R",0,"R",0,"R",3015074,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",144462,"A",,"A",,"R",0,"R",3159536,"R",1244339,"R",1244339,"R",0,"R",0,"R",0,"R",0,"R",997857,"R",997857,"R",130034,"R",130034,"R",381413,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",34905,"R",0,"R",2788548,"R",2372230,"R",0,"R",381413,"R",34905,"R",0,"R",0,"A",,"A",,-2
110194,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",586972,"R",10478,"R",0,"R",0,"R",0,"R",3492,"R",600942,"R",0,"R",0,"R",0,"R",1835302,"R",600942,"R",0,"R",600942,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14935,"A",,"A",,"R",0,"R",2451179,"R",778147,"R",766147,"R",0,"R",0,"R",0,"R",0,"R",20000,"R",20000,"R",111880,"R",101500,"R",415146,"R",365658,"A",,"A",,"R",0,"A",,"A",,"R",1155688,"R",0,"R",2480861,"R",1253305,"R",71868,"R",407214,"R",19957,"R",0,"R",728517,"A",,"A",,-2
110219,"R",10587830,"R",0,"R",2574118,"R",366770,"R",5928401,"R",789706,"R",4659429,"R",10587830,"R",2226752,"R",0,"R",1832582,"R",0,"R",4417528,"R",8476862,"R",5902744,"R",2574118,"R",22935795,"R",22416309,"R",0,"R",519486,"R",-1068619,"R",5208562,"R",0,"R",4659429,"R",7678374,"R",175654,"R",0,"R",0,"R",0,"R",0,"R",7854028,"R",0,"R",0,"R",0,"R",20989908,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1945887,"R",0,"R",0,"R",0,"R",22935795,"R",8698918,"R",5023108,"R",0,"R",0,"R",0,"R",0,"R",453932,"R",421375,"R",3720864,"R",3373688,"R",9542595,"R",929356,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22416309,"R",9747527,"R",597544,"R",0,"R",525069,"R",84258,"R",11461911,"R",28055,"R",0, 3
110468,"R",43425214,"Z",0,"R",2485280,"R",19105645,"R",59891829,"Z",0,"R",-16466615,"R",43425214,"Z",0,"R",3704487,"R",5768411,"R",17157,"Z",0,"R",9490055,"R",7004775,"R",2485280,"R",71838098,"R",75529161,"R",0,"R",-3691063,"R",0,"R",-20545723,"R",7770171,"R",-16466615,"R",151283,"R",173181,"R",41025,"R",41025,"Z",0,"R",1935924,"R",2301413,"R",1935924,"R",0,"R",1935924,"R",69231961,"R",324464,"Z",0,"R",324464,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4773,"R",115444,"R",1253891,"R",0,"R",907565,"R",71838098,"R",25685858,"R",18253107,"R",76869,"R",55911,"R",1297625,"R",913651,"R",13782570,"R",4150051,"R",14378055,"R",5651630,"R",15502269,"R",3131820,"R",4805915,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75529161,"R",32156170,"R",6124635,"R",11811107,"R",3115352,"R",1627479,"R",20694418,"R",0,"R",0, 3
110778,"R",971535,"R",0,"R",115388,"R",31728,"R",1817392,"R",0,"R",-845857,"R",971535,"R",0,"R",387576,"R",2920467,"R",0,"R",0,"R",3308043,"R",3192655,"R",115388,"R",6081142,"R",8540018,"R",-65690,"R",-2524566,"R",0,"R",1678709,"R",0,"R",-845857,"R",27656,"R",18697,"R",0,"R",0,"R",0,"R",90056,"R",136409,"R",88056,"R",0,"R",88056,"R",6081142,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-6271,"R",0,"R",0,"R",0,"R",6271,"R",6081142,"R",2638107,"R",1850679,"R",0,"Z",0,"Z",0,"Z",0,"R",671238,"R",307682,"R",1089538,"R",805117,"R",2856843,"R",1607378,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1284292,"R",0,"R",8540018,"R",4570856,"Z",0,"R",1105928,"R",178364,"Z",0,"R",2684870,"R",0,"R",800, 3
110875,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",288058,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",288058,"Z",0,"Z",0,"Z",0,"R",598022,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1600,"R",101452,"A",,"A",,"R",0,"R",701074,"R",149622,"R",149252,"Z",0,"Z",0,"Z",0,"Z",0,"R",37542,"R",37542,"R",48000,"R",48000,"R",74252,"R",74252,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",309416,"R",309046,"Z",0,"R",370,"R",0,"Z",0,"R",0,"A",,"A",,-2
111054,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",537987,"R",8394,"R",0,"R",0,"R",0,"R",0,"R",546381,"R",0,"R",0,"R",0,"R",1717304,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37526,"R",177024,"A",,"A",,"R",0,"R",1931854,"R",909908,"R",813500,"R",0,"R",0,"R",0,"R",0,"R",56359,"R",42927,"R",49569,"R",7139,"R",130187,"R",38459,"A",,"A",,"R",0,"A",,"A",,"R",677788,"R",37286,"R",1823811,"R",939311,"R",0,"R",5606,"R",40149,"R",24741,"R",814004,"A",,"A",,-2
111513,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",589005,"R",7313,"R",0,"R",0,"R",0,"R",15200,"R",611518,"R",0,"R",0,"R",0,"R",2101071,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14950,"R",437836,"A",,"A",,"R",0,"R",2553857,"R",877251,"R",415307,"R",0,"R",0,"R",0,"R",0,"R",146719,"R",65525,"R",394984,"R",170490,"R",1004368,"R",71690,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",2423322,"R",723012,"R",95000,"R",326000,"R",0,"R",0,"R",1279310,"A",,"A",,-2
112181,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",239435,"R",0,"R",0,"R",0,"R",0,"R",0,"R",239435,"R",0,"R",0,"R",0,"R",566299,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",147355,"R",331079,"A",,"A",,"R",0,"R",1044733,"R",1040686,"R",637958,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13500,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",700,"R",0,"R",1054886,"R",637958,"R",25166,"R",355750,"R",28226,"R",7086,"R",700,"A",,"A",,-2
112288,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1265117,"R",0,"R",0,"R",0,"R",0,"R",3000,"R",1268117,"R",0,"R",0,"R",0,"R",3282341,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18393,"A",,"A",,"R",105776,"R",3406510,"R",974048,"R",768906,"R",0,"R",0,"R",0,"R",0,"R",478602,"R",0,"R",689411,"R",391803,"R",307406,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",614460,"R",0,"R",3063927,"R",1160709,"R",84762,"R",478602,"R",16095,"R",0,"R",1323759,"A",,"A",,-2
112394,"R",6252664,"R",0,"R",2691701,"R",1050534,"R",4730751,"R",0,"R",1521913,"R",6252664,"R",0,"R",0,"R",4958534,"R",0,"Z",0,"R",4958534,"R",2266833,"R",2691701,"R",11931281,"R",14129629,"R",0,"R",-2198348,"R",0,"R",3720261,"R",0,"R",1521913,"R",1274148,"R",39224,"R",1157628,"R",1157628,"Z",0,"R",578361,"R",3049361,"R",578361,"Z",0,"R",578361,"R",11913298,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17983,"Z",0,"Z",0,"Z",0,"R",0,"R",11931281,"R",3400316,"R",2887743,"R",0,"R",0,"R",0,"R",0,"R",1013357,"R",694827,"R",3267842,"R",2084383,"R",6234761,"R",1878890,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",213353,"R",0,"R",14129629,"R",7545843,"R",1379318,"R",1079497,"R",506792,"R",79751,"R",3538428,"R",0,"R",800, 3
112455,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",320360,"R",6750,"R",0,"R",0,"R",0,"R",2250,"R",329360,"R",0,"R",0,"R",0,"R",945701,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",87033,"A",,"A",,"R",0,"R",1032734,"R",812470,"R",230506,"R",0,"R",0,"R",0,"R",0,"R",22116,"R",4896,"R",22116,"R",4896,"R",79285,"R",14688,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",935987,"R",254986,"R",8925,"R",640110,"R",31966,"R",0,"R",0,"A",,"A",,-2
113449,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",784113,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",784113,"Z",0,"Z",0,"Z",0,"R",1533251,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-28240,"R",135188,"A",,"A",,"R",56480,"R",1696679,"R",286656,"R",286656,"Z",0,"Z",0,"Z",0,"Z",0,"R",106749,"R",92890,"R",342994,"R",92891,"R",223447,"R",92890,"A",,"A",,"R",784113,"A",,"A",,"R",0,"R",0,"R",1743959,"R",565327,"R",33654,"R",1101408,"R",36745,"R",0,"R",6825,"A",,"A",,-2
113582,"R",1229405,"R",380319,"R",91156,"R",0,"R",470289,"R",0,"R",759116,"R",1229405,"R",0,"R",0,"R",793806,"R",0,"R",1483299,"R",2277105,"R",2185949,"R",91156,"R",2789848,"R",2721224,"R",15699,"R",84323,"R",-200000,"R",874793,"R",0,"R",759116,"R",305608,"R",15876,"R",55761,"R",55761,"R",0,"R",55675,"R",432920,"R",29849,"R",0,"R",29849,"R",2743657,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16442,"R",0,"R",0,"R",0,"R",29749,"R",2789848,"R",712691,"R",427121,"R",12000,"R",8000,"R",15000,"R",12000,"R",430000,"R",86500,"R",552858,"R",470186,"R",495680,"R",200000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",502995,"R",0,"R",2721224,"R",1203807,"R",143693,"R",473484,"R",57950,"R",459,"R",841831,"A",,"A",,-2
114114,"R",2372045,"R",114683,"R",122016,"R",0,"R",1106684,"R",0,"R",1265361,"R",2372045,"R",0,"R",202594,"R",727376,"Z",0,"Z",0,"R",929970,"R",807954,"R",122016,"R",3897088,"R",3687871,"R",-138891,"R",70326,"R",0,"R",1195035,"R",0,"R",1265361,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3203099,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",645321,"R",48668,"Z",0,"R",0,"R",3897088,"R",826190,"R",826190,"Z",0,"Z",0,"Z",0,"Z",0,"R",393003,"R",393003,"R",53853,"R",33635,"R",1037438,"R",548080,"R",420888,"R",300707,"Z",0,"Z",0,"Z",0,"R",956499,"R",0,"R",3687871,"R",2101615,"R",82791,"R",718850,"R",42239,"Z",0,"R",742376,"R",28647,"R",12304, 3
114123,"R",3167560,"R",0,"R",350002,"R",0,"R",2151426,"R",0,"R",1016134,"R",3167560,"R",0,"R",272324,"R",2468778,"R",0,"R",0,"R",2741102,"R",2391100,"R",350002,"R",3956218,"R",5080697,"R",0,"R",-1124479,"R",0,"R",758562,"R",1382051,"R",1016134,"R",925677,"R",10042,"R",19040,"R",0,"R",19040,"R",229801,"R",1184560,"R",0,"R",0,"R",0,"R",3687839,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",136409,"Z",0,"Z",0,"R",131970,"R",3956218,"R",1951890,"R",1365280,"R",0,"R",0,"R",0,"R",0,"R",563803,"R",395840,"R",901934,"R",427644,"R",1565343,"R",673768,"R",0,"R",0,"R",0,"R",0,"R",0,"R",97727,"R",0,"R",5080697,"R",2862532,"R",306178,"R",690448,"R",95058,"R",31145,"R",1095336,"A",,"A",,-2
114354,"R",97401412,"R",11401801,"R",53266252,"R",0,"R",63871289,"R",33355278,"R",33530123,"R",97401412,"R",13504962,"R",66735661,"R",36129189,"R",6976409,"Z",0,"R",123346221,"R",70079969,"R",53266252,"R",76910988,"R",77858376,"R",0,"R",-947388,"Z",0,"R",34475511,"R",2000,"R",33530123,"R",3637990,"R",328580,"R",2384296,"R",2384296,"Z",0,"R",4376645,"R",10727511,"Z",0,"Z",0,"Z",0,"R",75535617,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",801483,"R",19392,"R",554496,"Z",0,"R",0,"R",76910988,"R",14211925,"R",5837031,"Z",0,"Z",0,"Z",0,"Z",0,"R",3042555,"R",1124006,"R",24437579,"R",15830121,"R",35659231,"R",14738868,"R",507086,"R",139899,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",77858376,"R",37669925,"R",5577894,"R",18197589,"R",3185545,"R",2009986,"R",11217437,"R",-453078,"R",-89859, 3
114460,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1114887,"R",29619,"Z",0,"Z",0,"Z",0,"Z",0,"R",1144506,"Z",0,"Z",0,"Z",0,"R",2759184,"R",1144506,"R",0,"R",1144506,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",782331,"A",,"A",,"R",0,"R",4686021,"R",1787892,"R",828831,"R",0,"R",0,"R",1000,"R",0,"R",107671,"R",0,"R",413436,"R",213010,"R",794895,"R",467326,"A",,"A",,"R",0,"A",,"A",,"R",921676,"R",0,"R",4026570,"R",1509167,"R",323374,"R",804441,"R",116040,"R",1195,"R",1272353,"A",,"A",,-2
114585,"R",1335713,"R",0,"R",605934,"R",22218,"R",461582,"R",0,"R",874131,"R",1335713,"R",0,"R",0,"R",19665,"R",753610,"R",0,"R",773275,"R",167341,"R",605934,"R",4494227,"R",4187916,"R",0,"R",306311,"R",-3529,"R",1295030,"R",-723681,"R",874131,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2450,"R",2450,"R",0,"R",0,"R",0,"R",4109479,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",384748,"R",0,"R",0,"R",0,"R",4494227,"R",1033702,"R",1033702,"R",0,"R",0,"R",607857,"R",343761,"R",1033357,"R",584393,"R",1033357,"R",584393,"R",364714,"R",206256,"R",0,"R",0,"R",0,"R",0,"R",0,"R",114929,"R",0,"R",4187916,"R",2752505,"R",1316259,"R",0,"R",51471,"R",6952,"R",60729,"R",0,"R",0, 3
